#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
H3_cenH3             -            268 Emue_0012g569a_1-136 -            136   1.3e-64  208.2   4.1   1   1   4.1e-65   1.4e-64  208.1   4.1   127   256     4   134     1   136 0.83 -
H3_H3.3              -            136 Emue_0012g578a_1-136 -            136   1.2e-91  293.2   5.6   1   1     4e-92   1.3e-91  293.1   5.6     1   136     1   136     1   136 1.00 -
H3_canonical         -            136 Emue_0012g578a_1-136 -            136   4.2e-89  285.0   4.6   1   1   1.4e-89   4.7e-89  284.8   4.6     1   136     1   136     1   136 1.00 -
H3_cenH3             -            268 Emue_0012g578a_1-136 -            136   1.3e-64  208.2   4.1   1   1   4.1e-65   1.4e-64  208.1   4.1   127   256     4   134     1   136 0.83 -
H3_H3.3              -            136 Emue_0012g581a_1-136 -            136   1.2e-91  293.2   5.6   1   1     4e-92   1.3e-91  293.1   5.6     1   136     1   136     1   136 1.00 -
H3_canonical         -            136 Emue_0012g581a_1-136 -            136   4.2e-89  285.0   4.6   1   1   1.4e-89   4.7e-89  284.8   4.6     1   136     1   136     1   136 1.00 -
H3_cenH3             -            268 Emue_0012g581a_1-136 -            136   1.3e-64  208.2   4.1   1   1   4.1e-65   1.4e-64  208.1   4.1   127   256     4   134     1   136 0.83 -
H3_H3.3              -            136 Emue_0012g623a_1-136 -            136   1.2e-91  293.2   5.6   1   1     4e-92   1.3e-91  293.1   5.6     1   136     1   136     1   136 1.00 -
H3_canonical         -            136 Emue_0012g623a_1-136 -            136   4.2e-89  285.0   4.6   1   1   1.4e-89   4.7e-89  284.8   4.6     1   136     1   136     1   136 1.00 -
H3_cenH3             -            268 Emue_0012g623a_1-136 -            136   1.3e-64  208.2   4.1   1   1   4.1e-65   1.4e-64  208.1   4.1   127   256     4   134     1   136 0.83 -
H3_H3.3              -            136 Emue_0012g648a_1-140 -            140     2e-87  279.5   3.9   1   1   7.1e-88   2.4e-87  279.3   3.9     1   130     1   130     1   134 0.99 -
H3_canonical         -            136 Emue_0012g648a_1-140 -            140   4.8e-85  271.8   2.7   1   1   1.7e-85   5.7e-85  271.6   2.7     1   130     1   130     1   133 0.99 -
H3_cenH3             -            268 Emue_0012g648a_1-140 -            140   1.5e-61  198.0   2.0   1   1   5.4e-62   1.8e-61  197.8   2.0   127   251     4   129     1   133 0.83 -
H2B_canonical        -            126 Emue_0014g551a_12-106 -             95     1e-53  170.1   1.1   1   1   3.3e-54   1.1e-53  170.0   1.1    20   111     4    95     1    95 0.93 -
H2B_H2B.Z            -            123 Emue_0014g551a_12-106 -             95   2.2e-44  140.1   0.4   1   1     7e-45   2.3e-44  140.1   0.4    25   107    13    95     1    95 0.91 -
H2A_H2A.X            -            137 Emue_0014g551a_12-106 -             95   4.8e-05   12.4   0.1   1   1   1.8e-05   5.9e-05   12.1   0.1    47    93    39    85     3    94 0.79 -
H2A_canonical        -            130 Emue_0014g552a_1-98  -             98   4.2e-57  180.9   1.4   1   1   2.3e-57   4.6e-57  180.8   1.4     1    98     1    97     1    98 0.98 -
H2A_H2A.X            -            137 Emue_0014g552a_1-98  -             98   1.5e-56  179.2   1.4   1   1   8.1e-57   1.6e-56  179.1   1.4     1   102     1    98     1    98 0.97 -
H2A_H2A.W            -            156 Emue_0014g552a_1-98  -             98   5.6e-50  158.6   2.5   1   1     3e-50   6.1e-50  158.5   2.5    16   110     3    98     1    98 0.95 -
H2A_macroH2A         -            369 Emue_0014g552a_1-98  -             98   6.4e-49  156.1   1.2   1   1   3.4e-49   6.8e-49  156.0   1.2     3    95     5    97     1    98 0.97 -
H2A_H2A.Z            -            140 Emue_0014g552a_1-98  -             98   1.6e-41  130.9   0.2   1   1   8.6e-42   1.7e-41  130.8   0.2    18   112     4    97     1    98 0.94 -
H2B_canonical        -            126 Emue_0014g877a_12-106 -             95     1e-53  170.1   1.1   1   1   3.3e-54   1.1e-53  170.0   1.1    20   111     4    95     1    95 0.93 -
H2B_H2B.Z            -            123 Emue_0014g877a_12-106 -             95   2.2e-44  140.1   0.4   1   1     7e-45   2.3e-44  140.1   0.4    25   107    13    95     1    95 0.91 -
H2A_H2A.X            -            137 Emue_0014g877a_12-106 -             95   4.8e-05   12.4   0.1   1   1   1.8e-05   5.9e-05   12.1   0.1    47    93    39    85     3    94 0.79 -
H2A_canonical        -            130 Emue_0014g878a_1-98  -             98   2.9e-57  181.4   1.5   1   1   1.6e-57   3.2e-57  181.3   1.5     1    98     1    97     1    98 0.98 -
H2A_H2A.X            -            137 Emue_0014g878a_1-98  -             98   1.2e-56  179.6   1.5   1   1   6.3e-57   1.3e-56  179.5   1.5     1   102     1    98     1    98 0.97 -
H2A_H2A.W            -            156 Emue_0014g878a_1-98  -             98   3.6e-50  159.2   2.7   1   1   1.9e-50   3.8e-50  159.1   2.7    16   110     3    98     1    98 0.95 -
H2A_macroH2A         -            369 Emue_0014g878a_1-98  -             98     2e-48  154.5   1.2   1   1   1.1e-48   2.1e-48  154.4   1.2     3    95     5    97     1    98 0.97 -
H2A_H2A.Z            -            140 Emue_0014g878a_1-98  -             98   6.4e-42  132.2   0.2   1   1   3.4e-42   6.8e-42  132.1   0.2    18   112     4    97     1    98 0.94 -
H2A_H2A.X            -            137 Emue_0014g879a_1-92  -             92   9.4e-54  170.2   0.5   1   1   4.9e-54   9.8e-54  170.1   0.5    16   102     6    92     1    92 0.96 -
H2A_canonical        -            130 Emue_0014g879a_1-92  -             92   2.9e-53  168.5   0.6   1   1   1.5e-53     3e-53  168.4   0.6    14    98     7    91     1    92 0.96 -
H2A_H2A.W            -            156 Emue_0014g879a_1-92  -             92   2.5e-48  153.2   0.7   1   1   1.4e-48   2.9e-48  153.0   0.7    26   110     8    92     2    92 0.96 -
H2A_macroH2A         -            369 Emue_0014g879a_1-92  -             92   5.2e-45  143.3   0.2   1   1     3e-45   5.9e-45  143.1   0.2    12    95     8    91     3    92 0.98 -
H2A_H2A.Z            -            140 Emue_0014g879a_1-92  -             92   1.7e-40  127.5   0.1   1   1   9.6e-41   1.9e-40  127.4   0.1    27   112     7    91     2    92 0.95 -
H3_H3.3              -            136 Emue_0015g322a_1-136 -            136   1.2e-91  293.2   5.6   1   1     4e-92   1.3e-91  293.1   5.6     1   136     1   136     1   136 1.00 -
H3_canonical         -            136 Emue_0015g322a_1-136 -            136   4.2e-89  285.0   4.6   1   1   1.4e-89   4.7e-89  284.8   4.6     1   136     1   136     1   136 1.00 -
H3_cenH3             -            268 Emue_0015g322a_1-136 -            136   1.3e-64  208.2   4.1   1   1   4.1e-65   1.4e-64  208.1   4.1   127   256     4   134     1   136 0.83 -
H3_H3.3              -            136 Emue_0015g323a_1-136 -            136   1.2e-91  293.2   5.6   1   1     4e-92   1.3e-91  293.1   5.6     1   136     1   136     1   136 1.00 -
H3_canonical         -            136 Emue_0015g323a_1-136 -            136   4.2e-89  285.0   4.6   1   1   1.4e-89   4.7e-89  284.8   4.6     1   136     1   136     1   136 1.00 -
H3_cenH3             -            268 Emue_0015g323a_1-136 -            136   1.3e-64  208.2   4.1   1   1   4.1e-65   1.4e-64  208.1   4.1   127   256     4   134     1   136 0.83 -
H3_cenH3             -            268 Emue_0015g463a_4-144 -            141   2.1e-55  177.9   2.2   1   1   6.9e-56   2.3e-55  177.8   2.2   129   255    11   138     1   140 0.81 -
H3_canonical         -            136 Emue_0015g463a_4-144 -            141   6.8e-42  132.1   0.9   1   1   2.5e-42   8.2e-42  131.8   0.9     6   133     8   138     3   141 0.88 -
H3_H3.3              -            136 Emue_0015g463a_4-144 -            141   3.6e-38  120.1   1.2   1   1   1.4e-38   4.5e-38  119.8   1.2     6   133     8   138     2   140 0.82 -
H3_H3.3              -            136 Emue_0015g81a_1-136  -            136   1.2e-91  293.2   5.6   1   1     4e-92   1.3e-91  293.1   5.6     1   136     1   136     1   136 1.00 -
H3_canonical         -            136 Emue_0015g81a_1-136  -            136   4.2e-89  285.0   4.6   1   1   1.4e-89   4.7e-89  284.8   4.6     1   136     1   136     1   136 1.00 -
H3_cenH3             -            268 Emue_0015g81a_1-136  -            136   1.3e-64  208.2   4.1   1   1   4.1e-65   1.4e-64  208.1   4.1   127   256     4   134     1   136 0.83 -
H2A_H2A.X            -            137 Emue_0019g1195a_2-84 -             83   2.5e-07   19.8   0.0   1   1   5.5e-08   2.8e-07   19.7   0.0    28    95    10    77     3    82 0.85 -
H2A_canonical        -            130 Emue_0019g1195a_2-84 -             83   2.8e-07   19.8   0.0   1   1   6.4e-08   3.2e-07   19.6   0.0    25    93    10    78     2    82 0.88 -
H3_H3.3              -            136 Emue_0020g572a_1-136 -            136   2.2e-92  295.6   4.9   1   1   7.3e-93   2.4e-92  295.5   4.9     1   136     1   136     1   136 1.00 -
H3_canonical         -            136 Emue_0020g572a_1-136 -            136   2.1e-88  282.7   3.8   1   1     7e-89   2.3e-88  282.6   3.8     1   136     1   136     1   136 1.00 -
H3_cenH3             -            268 Emue_0020g572a_1-136 -            136   1.7e-64  207.7   3.2   1   1   5.7e-65   1.9e-64  207.6   3.2   126   256     3   134     1   136 0.85 -
H2A_H2A.X            -            137 Emue_0022g251a_91-178 -             88   2.5e-07   19.8   0.0   1   1   5.5e-08   2.7e-07   19.7   0.0    28    95    15    82     8    88 0.90 -
H2A_canonical        -            130 Emue_0022g251a_91-178 -             88   5.6e-07   18.8   0.0   1   1   1.2e-07   5.9e-07   18.8   0.0    25    95    15    85     4    88 0.82 -
H2B_canonical        -            126 Emue_0082g1a_12-106  -             95     1e-53  170.1   1.1   1   1   3.3e-54   1.1e-53  170.0   1.1    20   111     4    95     1    95 0.93 -
H2B_H2B.Z            -            123 Emue_0082g1a_12-106  -             95   2.2e-44  140.1   0.4   1   1     7e-45   2.3e-44  140.1   0.4    25   107    13    95     1    95 0.91 -
H2A_H2A.X            -            137 Emue_0082g1a_12-106  -             95   4.8e-05   12.4   0.1   1   1   1.8e-05   5.9e-05   12.1   0.1    47    93    39    85     3    94 0.79 -
H2A_canonical        -            130 Emue_0082g2a_1-98    -             98   2.9e-57  181.4   1.5   1   1   1.6e-57   3.2e-57  181.3   1.5     1    98     1    97     1    98 0.98 -
H2A_H2A.X            -            137 Emue_0082g2a_1-98    -             98   1.2e-56  179.6   1.5   1   1   6.3e-57   1.3e-56  179.5   1.5     1   102     1    98     1    98 0.97 -
H2A_H2A.W            -            156 Emue_0082g2a_1-98    -             98   3.6e-50  159.2   2.7   1   1   1.9e-50   3.8e-50  159.1   2.7    16   110     3    98     1    98 0.95 -
H2A_macroH2A         -            369 Emue_0082g2a_1-98    -             98     2e-48  154.5   1.2   1   1   1.1e-48   2.1e-48  154.4   1.2     3    95     5    97     1    98 0.97 -
H2A_H2A.Z            -            140 Emue_0082g2a_1-98    -             98   6.4e-42  132.2   0.2   1   1   3.4e-42   6.8e-42  132.1   0.2    18   112     4    97     1    98 0.94 -
H2A_canonical        -            130 Emue_0082g3a_1-98    -             98   2.9e-57  181.4   1.5   1   1   1.6e-57   3.2e-57  181.3   1.5     1    98     1    97     1    98 0.98 -
H2A_H2A.X            -            137 Emue_0082g3a_1-98    -             98   1.2e-56  179.6   1.5   1   1   6.3e-57   1.3e-56  179.5   1.5     1   102     1    98     1    98 0.97 -
H2A_H2A.W            -            156 Emue_0082g3a_1-98    -             98   3.6e-50  159.2   2.7   1   1   1.9e-50   3.8e-50  159.1   2.7    16   110     3    98     1    98 0.95 -
H2A_macroH2A         -            369 Emue_0082g3a_1-98    -             98     2e-48  154.5   1.2   1   1   1.1e-48   2.1e-48  154.4   1.2     3    95     5    97     1    98 0.97 -
H2A_H2A.Z            -            140 Emue_0082g3a_1-98    -             98   6.4e-42  132.2   0.2   1   1   3.4e-42   6.8e-42  132.1   0.2    18   112     4    97     1    98 0.94 -
H2B_canonical        -            126 Emue_0082g4a_12-106  -             95     1e-53  170.1   1.1   1   1   3.3e-54   1.1e-53  170.0   1.1    20   111     4    95     1    95 0.93 -
H2B_H2B.Z            -            123 Emue_0082g4a_12-106  -             95   2.2e-44  140.1   0.4   1   1     7e-45   2.3e-44  140.1   0.4    25   107    13    95     1    95 0.91 -
H2A_H2A.X            -            137 Emue_0082g4a_12-106  -             95   4.8e-05   12.4   0.1   1   1   1.8e-05   5.9e-05   12.1   0.1    47    93    39    85     3    94 0.79 -
H2A_canonical        -            130 Emue_0232g5a_1-98    -             98   4.2e-57  180.9   1.4   1   1   2.3e-57   4.6e-57  180.8   1.4     1    98     1    97     1    98 0.98 -
H2A_H2A.X            -            137 Emue_0232g5a_1-98    -             98   1.5e-56  179.2   1.4   1   1   8.1e-57   1.6e-56  179.1   1.4     1   102     1    98     1    98 0.97 -
H2A_H2A.W            -            156 Emue_0232g5a_1-98    -             98   5.6e-50  158.6   2.5   1   1     3e-50   6.1e-50  158.5   2.5    16   110     3    98     1    98 0.95 -
H2A_macroH2A         -            369 Emue_0232g5a_1-98    -             98   6.4e-49  156.1   1.2   1   1   3.4e-49   6.8e-49  156.0   1.2     3    95     5    97     1    98 0.97 -
H2A_H2A.Z            -            140 Emue_0232g5a_1-98    -             98   1.6e-41  130.9   0.2   1   1   8.6e-42   1.7e-41  130.8   0.2    18   112     4    97     1    98 0.94 -
H2B_canonical        -            126 Emue_0232g6a_12-106  -             95     1e-53  170.1   1.1   1   1   3.3e-54   1.1e-53  170.0   1.1    20   111     4    95     1    95 0.93 -
H2B_H2B.Z            -            123 Emue_0232g6a_12-106  -             95   2.2e-44  140.1   0.4   1   1     7e-45   2.3e-44  140.1   0.4    25   107    13    95     1    95 0.91 -
H2A_H2A.X            -            137 Emue_0232g6a_12-106  -             95   4.8e-05   12.4   0.1   1   1   1.8e-05   5.9e-05   12.1   0.1    47    93    39    85     3    94 0.79 -
H2A_H2A.X            -            137 Emue_1189g1a_2-84    -             83   2.5e-07   19.8   0.0   1   1   5.5e-08   2.8e-07   19.7   0.0    28    95    10    77     3    82 0.85 -
H2A_canonical        -            130 Emue_1189g1a_2-84    -             83   2.8e-07   19.8   0.0   1   1   6.4e-08   3.2e-07   19.6   0.0    25    93    10    78     2    82 0.88 -
H2A_H2A.X            -            137 Emul_CDI97481.1_1-79 -             79     7e-06   15.1   0.0   1   1   1.5e-06   7.5e-06   15.0   0.0    27    95     9    77     3    79 0.93 -
H2A_canonical        -            130 Emul_CDI97481.1_1-79 -             79   2.9e-05   13.3   0.0   1   1   6.1e-06     3e-05   13.2   0.0    24    92     9    77     2    79 0.92 -
H2A_H2A.X            -            137 Emul_CDI98254.1_1-99 -             99   3.5e-56  178.0   0.9   1   1   1.9e-56   3.8e-56  177.9   0.9     1   101     1    98     1    99 0.93 -
H2A_canonical        -            130 Emul_CDI98254.1_1-99 -             99   4.3e-56  177.7   0.9   1   1   2.3e-56   4.7e-56  177.5   0.9     1    99     1    99     1    99 0.96 -
H2A_H2A.W            -            156 Emul_CDI98254.1_1-99 -             99   2.2e-50  159.9   2.0   1   1   1.3e-50   2.6e-50  159.7   2.0    15   110     6    99     2    99 0.95 -
H2A_macroH2A         -            369 Emul_CDI98254.1_1-99 -             99   6.1e-46  146.3   0.9   1   1   3.3e-46   6.6e-46  146.2   0.9     1    95     1    98     1    99 0.93 -
H2A_H2A.Z            -            140 Emul_CDI98254.1_1-99 -             99   4.4e-41  129.5   0.1   1   1   2.3e-41   4.6e-41  129.4   0.1    19   112     6    98     1    99 0.92 -
H2B_canonical        -            126 Emul_CDS35647.1_29-131 -            103   1.1e-57  183.0   3.6   1   1   3.4e-58   1.1e-57  182.9   3.6    12   111     4   103     1   103 0.97 -
H2B_H2B.Z            -            123 Emul_CDS35647.1_29-131 -            103   4.5e-45  142.4   1.6   1   1   1.6e-45   5.2e-45  142.2   1.6    11   107     5   103     2   103 0.88 -
H2A_H2A.X            -            137 Emul_CDS35647.1_29-131 -            103   5.9e-05   12.1   1.5   1   1   2.5e-05   8.2e-05   11.7   1.5    15    92    18    92     2   101 0.65 -
H2A_canonical        -            130 Emul_CDS36059.2_13-114 -            102   2.7e-58  184.8   1.1   1   1   1.5e-58     3e-58  184.6   1.1     1    99     5   102     5   102 0.98 -
H2A_H2A.X            -            137 Emul_CDS36059.2_13-114 -            102   7.8e-58  183.4   1.1   1   1   4.5e-58   9.1e-58  183.2   1.1     1   102     5   102     5   102 0.98 -
H2A_H2A.W            -            156 Emul_CDS36059.2_13-114 -            102   7.2e-52  164.7   3.6   1   1   3.9e-52   7.8e-52  164.6   3.6    11   109     2   101     1   102 0.95 -
H2A_macroH2A         -            369 Emul_CDS36059.2_13-114 -            102   4.5e-48  153.3   0.9   1   1   2.5e-48   4.9e-48  153.2   0.9     1    95     5   101     5   102 0.96 -
H2A_H2A.Z            -            140 Emul_CDS36059.2_13-114 -            102   2.7e-42  133.3   0.3   1   1   1.4e-42   2.9e-42  133.3   0.3    15   112     5   101     1   102 0.92 -
H2B_canonical        -            126 Emul_CDS36085.1_27-131 -            105   1.4e-57  182.6   3.2   1   1   4.4e-58   1.5e-57  182.5   3.2    11   111     5   105     1   105 0.96 -
H2B_H2B.Z            -            123 Emul_CDS36085.1_27-131 -            105     9e-45  141.4   1.4   1   1   2.9e-45   9.6e-45  141.3   1.4    12   107     8   105     1   105 0.87 -
H2A_H2A.X            -            137 Emul_CDS36085.1_27-131 -            105   6.3e-05   12.0   1.4   1   1   2.8e-05   9.4e-05   11.5   1.4    15    92    20    94     3   103 0.65 -
H2B_canonical        -            126 Emul_CDS36284.1_24-130 -            107   3.2e-57  181.4   3.0   1   1   1.1e-57   3.7e-57  181.2   3.0    13   111    10   107     2   107 0.92 -
H2B_H2B.Z            -            123 Emul_CDS36284.1_24-130 -            107     1e-44  141.3   1.2   1   1   3.2e-45   1.1e-44  141.2   1.2    12   107    11   107     2   107 0.87 -
H2A_H2A.X            -            137 Emul_CDS36284.1_24-130 -            107   2.8e-05   13.2   0.7   1   1   1.1e-05   3.8e-05   12.7   0.7     3    92     9    96     5   105 0.67 -
H2A_H2A.X            -            137 Emul_CDS36299.1_59-153 -             95   1.6e-40  127.3   0.9   1   1     1e-40   1.7e-40  127.2   0.9    11   101     4    94     1    95 0.94 -
H2A_canonical        -            130 Emul_CDS36299.1_59-153 -             95   3.8e-40  126.1   1.1   1   1   2.4e-40     4e-40  126.0   1.1     7    99     3    95     1    95 0.94 -
H2A_H2A.W            -            156 Emul_CDS36299.1_59-153 -             95   1.8e-37  118.0   1.8   1   1   1.2e-37   1.9e-37  117.9   1.8    17   109     4    94     1    95 0.92 -
H2A_macroH2A         -            369 Emul_CDS36299.1_59-153 -             95   6.4e-35  110.1   1.1   1   1     4e-35   6.7e-35  110.0   1.1    11    96    10    95     1    95 0.95 -
H2A_H2A.Z            -            140 Emul_CDS36299.1_59-153 -             95   8.8e-32   99.3   0.4   1   1   5.5e-32   9.2e-32   99.2   0.4    26   113     9    95     1    95 0.93 -
H2B_canonical        -            126 Emul_CDS36299.1_59-153 -             95   3.9e-05   13.2   0.0   1   1   3.1e-05   5.2e-05   12.7   0.0    26   100     8    85     2    90 0.64 -
H2B_canonical        -            126 Emul_CDS36694.1_42-144 -            103   1.1e-57  183.0   3.6   1   1   3.4e-58   1.1e-57  182.9   3.6    12   111     4   103     1   103 0.97 -
H2B_H2B.Z            -            123 Emul_CDS36694.1_42-144 -            103   4.5e-45  142.4   1.6   1   1   1.6e-45   5.2e-45  142.2   1.6    11   107     5   103     2   103 0.88 -
H2A_H2A.X            -            137 Emul_CDS36694.1_42-144 -            103   5.9e-05   12.1   1.5   1   1   2.5e-05   8.2e-05   11.7   1.5    15    92    18    92     2   101 0.65 -
H2B_canonical        -            126 Emul_CDS36710.1_19-121 -            103   1.1e-57  183.0   3.6   1   1   3.4e-58   1.1e-57  182.9   3.6    12   111     4   103     1   103 0.97 -
H2B_H2B.Z            -            123 Emul_CDS36710.1_19-121 -            103   4.5e-45  142.4   1.6   1   1   1.6e-45   5.2e-45  142.2   1.6    11   107     5   103     2   103 0.88 -
H2A_H2A.X            -            137 Emul_CDS36710.1_19-121 -            103   5.9e-05   12.1   1.5   1   1   2.5e-05   8.2e-05   11.7   1.5    15    92    18    92     2   101 0.65 -
H2B_canonical        -            126 Emul_CDS36712.1_30-131 -            102   1.1e-57  182.9   3.5   1   1   3.6e-58   1.2e-57  182.8   3.5    13   111     4   102     1   102 0.97 -
H2B_H2B.Z            -            123 Emul_CDS36712.1_30-131 -            102   4.6e-45  142.3   1.6   1   1   1.5e-45     5e-45  142.2   1.6    11   107     4   102     1   102 0.88 -
H2A_H2A.X            -            137 Emul_CDS36712.1_30-131 -            102   6.2e-05   12.1   1.6   1   1   2.4e-05     8e-05   11.7   1.6    15    92    17    91     1   100 0.65 -
H2B_canonical        -            126 Emul_CDS36812.1_29-131 -            103   1.1e-57  183.0   3.6   1   1   3.4e-58   1.1e-57  182.9   3.6    12   111     4   103     1   103 0.97 -
H2B_H2B.Z            -            123 Emul_CDS36812.1_29-131 -            103   4.5e-45  142.4   1.6   1   1   1.6e-45   5.2e-45  142.2   1.6    11   107     5   103     2   103 0.88 -
H2A_H2A.X            -            137 Emul_CDS36812.1_29-131 -            103   5.9e-05   12.1   1.5   1   1   2.5e-05   8.2e-05   11.7   1.5    15    92    18    92     2   101 0.65 -
H2A_canonical        -            130 Emul_CDS37479.1_1-98 -             98   2.3e-58  185.0   1.1   1   1   1.3e-58   2.6e-58  184.8   1.1     1    99     1    98     1    98 0.98 -
H2A_H2A.X            -            137 Emul_CDS37479.1_1-98 -             98   7.1e-58  183.5   1.1   1   1   3.9e-58   7.8e-58  183.4   1.1     1   102     1    98     1    98 0.98 -
H2A_H2A.W            -            156 Emul_CDS37479.1_1-98 -             98     2e-51  163.3   2.6   1   1   1.1e-51   2.1e-51  163.2   2.6    16   109     3    97     1    98 0.95 -
H2A_macroH2A         -            369 Emul_CDS37479.1_1-98 -             98   3.9e-48  153.6   0.9   1   1   2.1e-48   4.2e-48  153.4   0.9     1    95     1    97     1    98 0.96 -
H2A_H2A.Z            -            140 Emul_CDS37479.1_1-98 -             98   4.9e-42  132.5   0.1   1   1   2.6e-42   5.2e-42  132.5   0.1    18   112     4    97     1    98 0.93 -
H2B_canonical        -            126 Emul_CDS37480.1_5-107 -            103     2e-57  182.1   3.9   1   1   6.4e-58   2.1e-57  182.0   3.9    12   111     4   103     1   103 0.97 -
H2B_H2B.Z            -            123 Emul_CDS37480.1_5-107 -            103   3.6e-45  142.7   1.5   1   1   1.3e-45   4.2e-45  142.5   1.5    11   107     5   103     2   103 0.89 -
H2A_H2A.X            -            137 Emul_CDS37480.1_5-107 -            103   7.8e-05   11.7   1.7   1   1   3.9e-05   0.00013   11.0   1.7    34    92    34    92     2   101 0.67 -
H2B_canonical        -            126 Emul_CDS38280.1_2-95 -             94   4.3e-43  135.8   5.3   1   1   1.1e-43   5.3e-43  135.5   5.3    13    94     3    84     2    89 0.96 -
H2B_H2B.Z            -            123 Emul_CDS38280.1_2-95 -             94   7.3e-33  103.0   2.0   1   1   1.8e-33   9.2e-33  102.6   2.0    12    91     4    85     2    90 0.86 -
H2A_canonical        -            130 Emul_CDS39379.1_1-100 -            100   1.1e-32  101.9   1.0   1   1   7.2e-33   1.2e-32  101.8   1.0     8    99     6    99     1   100 0.90 -
H2A_H2A.Z            -            140 Emul_CDS39379.1_1-100 -            100   1.3e-32  102.0   1.0   1   1   8.9e-33   1.5e-32  101.8   1.0    20   111     5    97     2   100 0.93 -
H2A_H2A.X            -            137 Emul_CDS39379.1_1-100 -            100   1.1e-29   92.2   0.8   1   1   7.3e-30   1.2e-29   92.1   0.8    11   102     6    99     2   100 0.91 -
H2A_macroH2A         -            369 Emul_CDS39379.1_1-100 -            100   2.7e-29   91.6   1.0   1   1   1.7e-29   2.8e-29   91.5   1.0     7    97     8   100     1   100 0.92 -
H2A_H2A.W            -            156 Emul_CDS39379.1_1-100 -            100   3.3e-29   91.1   0.3   1   1   2.1e-29   3.6e-29   91.0   0.3    17   111     4   100     1   100 0.93 -
H2B_canonical        -            126 Emul_CDS39379.1_1-100 -            100   1.8e-05   14.2   0.5   1   1   1.4e-05   2.4e-05   13.8   0.5    42   100    29    89     2    95 0.71 -
H3_cenH3             -            268 Emul_CDS41565.1_66-198 -            133   1.1e-35  113.2   0.6   1   1   3.8e-36   1.3e-35  113.1   0.6   136   249    11   123     1   130 0.80 -
H3_canonical         -            136 Emul_CDS41565.1_66-198 -            133   2.3e-23   72.1   0.3   1   1   8.5e-24   2.8e-23   71.8   0.3    28   128    20   124     5   128 0.84 -
H3_H3.3              -            136 Emul_CDS41565.1_66-198 -            133   1.1e-21   66.7   0.2   1   1   4.1e-22   1.4e-21   66.4   0.2    30   128    22   124    13   129 0.85 -
H2A_H2A.Z            -            140 Emul_CDS41611.1_1-104 -            104   2.7e-59  188.5   0.7   1   1   1.5e-59   2.9e-59  188.3   0.7    18   115     7   104     1   104 0.94 -
H2A_canonical        -            130 Emul_CDS41611.1_1-104 -            104   1.2e-45  143.9   0.6   1   1   6.3e-46   1.3e-45  143.8   0.6     4   100     6   103     1   104 0.93 -
H2A_H2A.X            -            137 Emul_CDS41611.1_1-104 -            104   2.2e-41  130.1   0.4   1   1   1.2e-41   2.3e-41  130.0   0.4     7   102     5   102     1   104 0.87 -
H2A_H2A.W            -            156 Emul_CDS41611.1_1-104 -            104   3.9e-39  123.4   0.9   1   1   2.1e-39   4.2e-39  123.3   0.9    13   110     4   102     1   104 0.93 -
H2A_macroH2A         -            369 Emul_CDS41611.1_1-104 -            104   1.3e-38  122.2   0.5   1   1   7.3e-39   1.5e-38  122.0   0.5     5    96    10   102     6   104 0.95 -
H2A_canonical        -            130 Emul_CUT98447.1_5-78 -             74   1.2e-34  108.3   0.3   1   1   6.7e-35   1.3e-34  108.2   0.3    25    88    11    74     3    74 0.96 -
H2A_H2A.X            -            137 Emul_CUT98447.1_5-78 -             74   2.5e-34  107.2   0.3   1   1   1.4e-34   2.7e-34  107.1   0.3    28    91    11    74     3    74 0.96 -
H2A_H2A.W            -            156 Emul_CUT98447.1_5-78 -             74   1.5e-32  102.0   0.2   1   1   8.1e-33   1.6e-32  101.9   0.2    36    99    11    74     4    74 0.97 -
H2A_macroH2A         -            369 Emul_CUT98447.1_5-78 -             74   1.2e-28   89.5   0.3   1   1   6.5e-29   1.3e-28   89.3   0.3    22    85    11    74     4    74 0.96 -
H2A_H2A.Z            -            140 Emul_CUT98447.1_5-78 -             74   3.3e-25   78.0   0.1   1   1   1.9e-25   3.7e-25   77.8   0.1    34   102     7    74     2    74 0.93 -
H2A_canonical        -            130 Emul_CUT98469.1_3-96 -             94   2.8e-41  129.8   1.0   1   1   1.6e-41   3.1e-41  129.6   1.0     3    86     2    84     1    92 0.95 -
H2A_H2A.X            -            137 Emul_CUT98469.1_3-96 -             94   4.4e-41  129.1   2.0   1   1     3e-41   5.9e-41  128.7   2.0     9    89     4    84     1    94 0.91 -
H2A_H2A.W            -            156 Emul_CUT98469.1_3-96 -             94   1.8e-37  118.0   1.5   1   1   1.1e-37   2.1e-37  117.7   1.5    16    97     2    84     1    93 0.94 -
H2A_macroH2A         -            369 Emul_CUT98469.1_3-96 -             94   5.1e-34  107.1   1.1   1   1     3e-34   5.9e-34  106.9   1.1     3    83     4    84     2    91 0.96 -
H2A_H2A.Z            -            140 Emul_CUT98469.1_3-96 -             94   1.7e-28   88.7   0.2   1   1   9.7e-29   1.9e-28   88.5   0.2    19   100     4    84     1    87 0.92 -
