og_class	orthogroup	Pattern	og_id	og_tmp	og_name	og_name_short	og_id_short	gene_class	gene_type	domains	search	inflation	min_size	sum_gain	sum_loss	sum_pres_total	sum_pres_extant
Kelch.HG0.26	Kelch	Kelch.HG0.26:like:HCFC1/HCFC2:likeclu:32	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032532222124111111210000000000000000000000000000000000000000000000000000000000000	Kelch.HG0.26	Kelch.HG0.26:like_HCFC1/HCFC2	like:HCFC1/HCFC2	like:HCFC1/HCFC2	Kelch.HG0.26 | like:HCFC1/HCFC2	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	40.5061438952942	19
Kelch.HG0.27	Kelch	Kelch.HG0.27:like:HCFC1/HCFC2:likeclu:32	0000000000000000000000000000000000000000000000000000000004000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Kelch.HG0.27	Kelch.HG0.27:like_HCFC1/HCFC2	like:HCFC1/HCFC2	like:HCFC1/HCFC2	Kelch.HG0.27 | like:HCFC1/HCFC2	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	2.56439120566066	2
Kelch.HG0.28	Kelch	Kelch.HG0.28:like:HCFC1/HCFC2:likeclu:32	0000000000000000000000000000000000000000000000010000000021010000000100000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000	Kelch.HG0.28	Kelch.HG0.28:like_HCFC1/HCFC2	like:HCFC1/HCFC2	like:HCFC1/HCFC2	Kelch.HG0.28 | like:HCFC1/HCFC2	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	22.8972820044031	6
Kelch.HG0.29	Kelch	Kelch.HG0.29:like:HCFC1/HCFC2:likeclu:32	0000000000000000000000000000000000000002000000000000000000000000000000001000000000000010003300000000000000000000000000000000000000000000000000000000001000010000000000000000	Kelch.HG0.29	Kelch.HG0.29:like_HCFC1/HCFC2	like:HCFC1/HCFC2	like:HCFC1/HCFC2	Kelch.HG0.29 | like:HCFC1/HCFC2	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	30.683314328313	7
Kelch.HG0.3	Kelch	Kelch.HG0.3:like:HCFC1/HCFC2:likeclu:32	0000000000000000000000000000000000000000000000000000000000000000000000000013430120100010001100000001000100110000000000001000000000000000001100001000100033000000000000000000	Kelch.HG0.3	Kelch.HG0.3:like_HCFC1/HCFC2	like:HCFC1/HCFC2	like:HCFC1/HCFC2	Kelch.HG0.3 | like:HCFC1/HCFC2	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	71.8309090861809	21
Kelch.HG0.30	Kelch	Kelch.HG0.30:like:HCFC1/HCFC2:likeclu:32	0000000000000000000000000000000000000000001000000111111044110200000000000011000100001100000200000000000000000000000000000000000000000000000000000000000000000000000000000000	Kelch.HG0.30	Kelch.HG0.30:like_HCFC1/HCFC2	like:HCFC1/HCFC2	like:HCFC1/HCFC2	Kelch.HG0.30 | like:HCFC1/HCFC2	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	57.4158448030408	18
Kelch.HG0.31	Kelch	Kelch.HG0.31:like:HCFC1/HCFC2:likeclu:32	0000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000001000000000000002001100000000000000000000000000000000000000000000000	Kelch.HG0.31	Kelch.HG0.31:like_HCFC1/HCFC2	like:HCFC1/HCFC2	like:HCFC1/HCFC2	Kelch.HG0.31 | like:HCFC1/HCFC2	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	9.29230329968395	6
Kelch.HG0.32	Kelch	Kelch.HG0.32:HCFC1/HCFC2	2411123112231112112111114111110121112123000011011000000000000000001000100000000000101000000000100000301011000000000000000000000000000000000000100000011100000000000000000000	Kelch.HG0.32	Kelch.HG0.32:HCFC1/HCFC2	HCFC1/HCFC2	HCFC1/HCFC2	Kelch.HG0.32 | HCFC1/HCFC2	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	144.119356401864	56
Kelch.HG0.33	Kelch	Kelch.HG0.33:like:HCFC1/HCFC2:likeclu:32	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000	Kelch.HG0.33	Kelch.HG0.33:like_HCFC1/HCFC2	like:HCFC1/HCFC2	like:HCFC1/HCFC2	Kelch.HG0.33 | like:HCFC1/HCFC2	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	1.24278074324792	1
Kelch.HG0.34	Kelch	Kelch.HG0.34:like:HCFC1/HCFC2:likeclu:32	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011222100132100000000000000000000000000000000000000000000000000000000000000000000	Kelch.HG0.34	Kelch.HG0.34:like_HCFC1/HCFC2	like:HCFC1/HCFC2	like:HCFC1/HCFC2	Kelch.HG0.34 | like:HCFC1/HCFC2	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	21.2412634748245	10
Kelch.HG0.35	Kelch	Kelch.HG0.35:like:HCFC1/HCFC2:likeclu:32	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000	Kelch.HG0.35	Kelch.HG0.35:like_HCFC1/HCFC2	like:HCFC1/HCFC2	like:HCFC1/HCFC2	Kelch.HG0.35 | like:HCFC1/HCFC2	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	6.24350741368158	2
Kelch.HG0.36	Kelch	Kelch.HG0.36:like:HCFC1/HCFC2:likeclu:32	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000010000000000000000	Kelch.HG0.36	Kelch.HG0.36:like_HCFC1/HCFC2	like:HCFC1/HCFC2	like:HCFC1/HCFC2	Kelch.HG0.36 | like:HCFC1/HCFC2	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	9.90768782902166	3
Kelch.HG0.37	Kelch	Kelch.HG0.37:like:HCFC1/HCFC2:likeclu:32	0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000	Kelch.HG0.37	Kelch.HG0.37:like_HCFC1/HCFC2	like:HCFC1/HCFC2	like:HCFC1/HCFC2	Kelch.HG0.37 | like:HCFC1/HCFC2	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	7.35516418879759	2
Kelch.HG0.38	Kelch	Kelch.HG0.38:like:HCFC1/HCFC2:likeclu:32	0000000000000000000000000000000000000000000000000000000000000000000000000000000010001110010100000000000000000000000000000010000001110100001100031200002011000000000000000000	Kelch.HG0.38	Kelch.HG0.38:like_HCFC1/HCFC2	like:HCFC1/HCFC2	like:HCFC1/HCFC2	Kelch.HG0.38 | like:HCFC1/HCFC2	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	60.9870875124729	19
Kelch.HG0.4	Kelch	Kelch.HG0.4:like:FBXO42/KLHDC1/KLHDC3/KLHDC10/LZTR1/RABEPK:likeclu:5/6/13/14/15/25	0000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000001000000001200000	Kelch.HG0.4	Kelch.HG0.4:like_FBXO42/KLHDC1/KLHDC3/KLHDC10/LZTR1/RABEPK	like:FBXO42/KLHDC1/KLHDC3/KLHDC10/LZTR1/RABEPK	like:FBXO42/KLHDC1/KLHDC3/KLHDC10/LZTR1/RABEPK	Kelch.HG0.4 | like:FBXO42/KLHDC1/KLHDC3/KLHDC10/LZTR1/RABEPK	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	20.741267456722	5
Kelch.HG0.5	Kelch	Kelch.HG0.5:KLHDC10	1100100000000000010010000000000000000000001011010000000000000000000000000000000000100000000000000000000000000000000000000000011011200000000000010000000000010000000013000000	Kelch.HG0.5	Kelch.HG0.5:KLHDC10	KLHDC10	KLHDC10	Kelch.HG0.5 | KLHDC10	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	78.6519121549339	19
Kelch.HG0.6	Kelch	Kelch.HG0.6:LZTR1	1000000111111001010101000101010000211000000000000000000000000000000000000001000010400000100100000000000000000000000000000010000010100000001000040400000000105000000000000000	Kelch.HG0.6	Kelch.HG0.6:LZTR1	LZTR1	LZTR1	Kelch.HG0.6 | LZTR1	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	115.179378686649	30
Kelch.HG0.7	Kelch	Kelch.HG0.7:like:HCFC1/HCFC2:likeclu:32	0100001100000000000001000000010000000001000100000000000000000000000000000021110000000000001200000011002000000000000000001000000000000000001000000000000000001000000010000000	Kelch.HG0.7	Kelch.HG0.7:like_HCFC1/HCFC2	like:HCFC1/HCFC2	like:HCFC1/HCFC2	Kelch.HG0.7 | like:HCFC1/HCFC2	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	70.3926857769092	20
Kelch.HG0.8	Kelch	Kelch.HG0.8:like:HCFC1/HCFC2:likeclu:32	0000000000100000000000000000000000000000000000000000000000000000000000001000000000000000100100000000000100000010000000000000000000000000000000000000000000000000000000000000	Kelch.HG0.8	Kelch.HG0.8:like_HCFC1/HCFC2	like:HCFC1/HCFC2	like:HCFC1/HCFC2	Kelch.HG0.8 | like:HCFC1/HCFC2	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	6.70983026177593	6
Kelch.HG0.9	Kelch	Kelch.HG0.9:like:HCFC1/HCFC2:likeclu:32	0000000000000000000000000000000000000000000000000000001010311110000100000001000202110011001100000000000000010000100000000100000010000000000000000000001001000000000001100000	Kelch.HG0.9	Kelch.HG0.9:like_HCFC1/HCFC2	like:HCFC1/HCFC2	like:HCFC1/HCFC2	Kelch.HG0.9 | like:HCFC1/HCFC2	Complexes	common	Kelch_1	diamond	1.15	2	NA	NA	89.565768059434	25
LinkerHistone.HG1.0	LinkerHistone	LinkerHistone.HG1.0:H1-10	1100000001000000000100003333000001100001001011000000000000000000100000000000000000200000001000000000457300000000000000000000000000000000000000000000000000000000000000000000	LinkerHistone.HG1.0	LinkerHistone.HG1.0:H1-10	H1-10	H1-10	LinkerHistone.HG1.0 | H1-10	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	82.1953204826951	21
LinkerHistone.HG1.1	LinkerHistone	LinkerHistone.HG1.1:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH:likeclu:0/2/9/13/16/20	0000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000010000000000000000000102000000000000000	LinkerHistone.HG1.1	LinkerHistone.HG1.1:like_H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH	like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH	like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1...	LinkerHistone.HG1.1 | like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1...	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	9.28821158016916	4
LinkerHistone.HG1.10	LinkerHistone	LinkerHistone.HG1.10:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6:likeclu:16/20	0000000000000110000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	LinkerHistone.HG1.10	LinkerHistone.HG1.10:like_H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	LinkerHistone.HG1.10 | like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	4.24363191641818	3
LinkerHistone.HG1.11	LinkerHistone	LinkerHistone.HG1.11:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6:likeclu:16/20	0000000000500100000000001111000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	LinkerHistone.HG1.11	LinkerHistone.HG1.11:like_H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	LinkerHistone.HG1.11 | like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	19.3098536022506	7
LinkerHistone.HG1.12	LinkerHistone	LinkerHistone.HG1.12:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6:likeclu:16/20	0000000000000000000000001101000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	LinkerHistone.HG1.12	LinkerHistone.HG1.12:like_H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	LinkerHistone.HG1.12 | like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	9.18164769823147	4
LinkerHistone.HG1.13	LinkerHistone	LinkerHistone.HG1.13:H1-8	1111(10)(16)1102021002210313000000000000000005000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000	LinkerHistone.HG1.13	LinkerHistone.HG1.13:H1-8	H1-8	H1-8	LinkerHistone.HG1.13 | H1-8	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	49.7377980431927	20
LinkerHistone.HG1.14	LinkerHistone	LinkerHistone.HG1.14:like:H1-1/H1-2/H1-3/H1-4/H1-5/H1-6:likeclu:16	000(19)7220(23)5005000000306000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100	LinkerHistone.HG1.14	LinkerHistone.HG1.14:like_H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	like:H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	like:H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	LinkerHistone.HG1.14 | like:H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	31.9027251581096	10
LinkerHistone.HG1.15	LinkerHistone	LinkerHistone.HG1.15:like:H1-1/H1-2/H1-3/H1-4/H1-5/H1-6:likeclu:16	0000000100000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	LinkerHistone.HG1.15	LinkerHistone.HG1.15:like_H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	like:H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	like:H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	LinkerHistone.HG1.15 | like:H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	4.16562963699834	3
LinkerHistone.HG1.16	LinkerHistone	LinkerHistone.HG1.16:H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	6(21)00004200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	LinkerHistone.HG1.16	LinkerHistone.HG1.16:H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	LinkerHistone.HG1.16 | H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	11.4014387384757	4
LinkerHistone.HG1.17	LinkerHistone	LinkerHistone.HG1.17:like:H1-0:likeclu:20	0000000000000000000100110000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	LinkerHistone.HG1.17	LinkerHistone.HG1.17:like_H1-0	like:H1-0	like:H1-0	LinkerHistone.HG1.17 | like:H1-0	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	6.62587987773875	5
LinkerHistone.HG1.18	LinkerHistone	LinkerHistone.HG1.18:like:H1-0:likeclu:20	0000000000000000000000000000000000012013000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	LinkerHistone.HG1.18	LinkerHistone.HG1.18:like_H1-0	like:H1-0	like:H1-0	LinkerHistone.HG1.18 | like:H1-0	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	9.98159988179035	4
LinkerHistone.HG1.19	LinkerHistone	LinkerHistone.HG1.19:like:H1-0:likeclu:20	00012100001011186(11)6022000000001000100003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	LinkerHistone.HG1.19	LinkerHistone.HG1.19:like_H1-0	like:H1-0	like:H1-0	LinkerHistone.HG1.19 | like:H1-0	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	44.5785199684746	16
LinkerHistone.HG1.2	LinkerHistone	LinkerHistone.HG1.2:SHPRH	12000001000000000000000000000000000000011100000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000(15)0000001000000000000000000000000	LinkerHistone.HG1.2	LinkerHistone.HG1.2:SHPRH	SHPRH	SHPRH	LinkerHistone.HG1.2 | SHPRH	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	13.2450859201256	10
LinkerHistone.HG1.20	LinkerHistone	LinkerHistone.HG1.20:H1-0	111000210000000000004000(15)(10)46001610100002000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	LinkerHistone.HG1.20	LinkerHistone.HG1.20:H1-0	H1-0	H1-0	LinkerHistone.HG1.20 | H1-0	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	46.3569744736116	16
LinkerHistone.HG1.21	LinkerHistone	LinkerHistone.HG1.21:like:H1-8:likeclu:13	0000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	LinkerHistone.HG1.21	LinkerHistone.HG1.21:like_H1-8	like:H1-8	like:H1-8	LinkerHistone.HG1.21 | like:H1-8	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	1.23555411520534	1
LinkerHistone.HG1.22	LinkerHistone	LinkerHistone.HG1.22:like:H1-1/H1-2/H1-3/H1-4/H1-5/H1-6:likeclu:16	0000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	LinkerHistone.HG1.22	LinkerHistone.HG1.22:like_H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	like:H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	like:H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	LinkerHistone.HG1.22 | like:H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	1.08829929461424	1
LinkerHistone.HG1.3	LinkerHistone	LinkerHistone.HG1.3:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6:likeclu:16/20	000000001000000000040000000001000000000000001000001112312201320011110001101121006101011111113433432336(10)132331221121111020003285132212120005100000000010300000000001230110000	LinkerHistone.HG1.3	LinkerHistone.HG1.3:like_H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	LinkerHistone.HG1.3 | like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	193.442383227101	83
LinkerHistone.HG1.4	LinkerHistone	LinkerHistone.HG1.4:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH:likeclu:0/2/9/13/16/20	0010000100000000000000000000000001000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	LinkerHistone.HG1.4	LinkerHistone.HG1.4:like_H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH	like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH	like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1...	LinkerHistone.HG1.4 | like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1...	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	6.76965021550557	4
LinkerHistone.HG1.5	LinkerHistone	LinkerHistone.HG1.5:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH:likeclu:0/2/9/13/16/20	0000111000012000110101002011001001000113000000000000000000000000100000000000000100000000000000000000000000000000000000000000022100000000000000000010200000000000000000000000	LinkerHistone.HG1.5	LinkerHistone.HG1.5:like_H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH	like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH	like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1...	LinkerHistone.HG1.5 | like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1...	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	88.1369373198074	24
LinkerHistone.HG1.6	LinkerHistone	LinkerHistone.HG1.6:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH:likeclu:0/2/9/13/16/20	00000030000000000000000000000000000100010000000000000000120001000001000030000000010000000000(10)(14)79(10)333233111000010000000000000000000000000000000000000000000000000000000000000	LinkerHistone.HG1.6	LinkerHistone.HG1.6:like_H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH	like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1-10/HP1BP3/SHPRH	like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1...	LinkerHistone.HG1.6 | like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6/H1-8/H1...	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	79.7378709657726	24
LinkerHistone.HG1.7	LinkerHistone	LinkerHistone.HG1.7:like:H1-8/HP1BP3:likeclu:9/13	0001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000000001000000000000000000000000	LinkerHistone.HG1.7	LinkerHistone.HG1.7:like_H1-8/HP1BP3	like:H1-8/HP1BP3	like:H1-8/HP1BP3	LinkerHistone.HG1.7 | like:H1-8/HP1BP3	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	4.63332352370952	4
LinkerHistone.HG1.8	LinkerHistone	LinkerHistone.HG1.8:like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6:likeclu:16/20	0000000000000000000000000000500000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000	LinkerHistone.HG1.8	LinkerHistone.HG1.8:like_H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	LinkerHistone.HG1.8 | like:H1-0/H1-1/H1-2/H1-3/H1-4/H1-5/H1-6	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	4.52839304284799	3
LinkerHistone.HG1.9	LinkerHistone	LinkerHistone.HG1.9:HP1BP3	1100000000000001000012000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	LinkerHistone.HG1.9	LinkerHistone.HG1.9:HP1BP3	HP1BP3	HP1BP3	LinkerHistone.HG1.9 | HP1BP3	Histones	Histones	Linker_histone	GA	1.1	2	NA	NA	15.5311453776509	6
MBT.HG1.0	MBT	MBT.HG1.0:like:PHF20L1:likeclu:1	0000000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000000020010010000000000000000000000	MBT.HG1.0	MBT.HG1.0:like_PHF20L1	like:PHF20L1	like:PHF20L1	MBT.HG1.0 | like:PHF20L1	Readers	Readers	MBT	GA	1.1	2	NA	NA	8.71924968834136	6
MBT.HG1.1	MBT	MBT.HG1.1:PHF20L1	1400002102110001101211000000000110000001010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000	MBT.HG1.1	MBT.HG1.1:PHF20L1	PHF20L1	PHF20L1	MBT.HG1.1 | PHF20L1	Readers	Readers	MBT	GA	1.1	2	NA	NA	53.9697254754729	19
MBT.HG1.2	MBT	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	(10)(13)44434433486226443555236(10)679555514211(16)(11)211100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000012000000000000000000000000	MBT.HG1.2	MBT.HG1.2:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD...	MBT.HG1.2 | AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD...	Readers	Readers	MBT	GA	1.1	2	NA	NA	113.179523879802	47
MBT.HG1.3	MBT	MBT.HG1.3:like:PHF20L1:likeclu:1	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000	MBT.HG1.3	MBT.HG1.3:like_PHF20L1	like:PHF20L1	like:PHF20L1	MBT.HG1.3 | like:PHF20L1	Readers	Readers	MBT	GA	1.1	2	NA	NA	1.09332089002244	1
MBT.HG1.4	MBT	MBT.HG1.4:like:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2:likeclu:2	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000	MBT.HG1.4	MBT.HG1.4:like_AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	like:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4/MBTD1/SCMH1/SCML2/SFMBT1/SFMBT2	like:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4...	MBT.HG1.4 | like:AL031681.3/L3MBTL1/L3MBTL2/L3MBTL3/L3MBTL4...	Readers	Readers	MBT	GA	1.1	2	NA	NA	1.04947084868565	1
