i	j	weight
Pyr_redox_dim	T2SSG	1
Pyr_redox_dim	T2SSI	1
Pyr_redox_dim	T2SSJ	1
Pyr_redox_dim	T2SSK	1
Pyr_redox_dim	T2SSL	1
Pyr_redox_dim	T2SSM	1
RF3_C	Ribosomal_S9	1
RF3_C	TatD_DNase	1
RF3_C	UCR_Fe-S_N	1
RNB	Rrp44_CSD1	1
RNase_HII	Radical_SAM	1
RT_RNaseH	RVT_1	1
RT_RNaseH	rve	1
RT_RNaseH_2	rve	1
RVT_1	rve	1
Radical_SAM	Radical_SAM_C	169
Radical_SAM	S-AdoMet_synt_C	1
Radical_SAM	S-AdoMet_synt_M	1
Radical_SAM	S-AdoMet_synt_N	1
Radical_SAM	SNARE_assoc	1
Radical_SAM	SSF	1
Radical_SAM	Sigma70_r2	1
Radical_SAM	Sigma70_r3	1
Radical_SAM	Sigma70_r4	1
Radical_SAM	TsaD	1
Radical_SAM	UPF0004	1
Radical_SAM_C	Radical_SAM_C	1
Ribonuclease_T2	RsmJ	1
Ribosomal_L21p	Ribosomal_L27	1
Ribosomal_L21p	RsfS	1
Ribosomal_L21p	SPOUT_MTase	1
Ribosomal_L27	RsfS	1
Ribosomal_L27	SPOUT_MTase	1
Ribosomal_S9	TatD_DNase	1
Ribosomal_S9	UCR_Fe-S_N	1
Rieske	UCR_Fe-S_N	1
RsfS	SPOUT_MTase	1
S-AdoMet_synt_C	S-AdoMet_synt_M	1
S-AdoMet_synt_C	S-AdoMet_synt_N	1
S-AdoMet_synt_C	TsaD	1
S-AdoMet_synt_C	UPF0004	1
S-AdoMet_synt_M	S-AdoMet_synt_N	1
S-AdoMet_synt_M	TsaD	1
S-AdoMet_synt_M	UPF0004	1
S-AdoMet_synt_N	TsaD	1
S-AdoMet_synt_N	UPF0004	1
SBP_bac_5	Thioredoxin_7	1
SET	SET	2
SNARE_assoc	SSF	1
SNARE_assoc	Sigma70_r2	1
SNARE_assoc	Sigma70_r3	1
SNARE_assoc	Sigma70_r4	1
SSF	Sigma70_r2	1
SSF	Sigma70_r3	1
SSF	Sigma70_r4	1
SURF1	Thr_synth_N	2
SURF1	UbiA	1
Sacchrp_dh_C	Sacchrp_dh_NADP	1
Sigma70_r2	Sigma70_r3	1
Sigma70_r2	Sigma70_r4	1
Sigma70_r3	Sigma70_r4	1
SnoaL_2	UPF0262	1
Succ_CoA_lig	TonB_dep_Rec	1
T2SSE	T2SSF	1
T2SSE	T2SSG	1
T2SSE	T2SSI	1
T2SSE	T2SSJ	1
T2SSE	T2SSK	1
T2SSE	T2SSL	1
T2SSE	T2SSM	1
T2SSF	T2SSG	1
T2SSF	T2SSI	1
T2SSF	T2SSJ	1
T2SSF	T2SSK	1
T2SSF	T2SSL	1
T2SSF	T2SSM	1
T2SSG	T2SSI	1
T2SSG	T2SSJ	1
T2SSG	T2SSK	1
T2SSG	T2SSL	1
T2SSG	T2SSM	1
T2SSI	T2SSJ	1
T2SSI	T2SSK	1
T2SSI	T2SSL	1
T2SSI	T2SSM	1
T2SSJ	T2SSK	1
T2SSJ	T2SSL	1
T2SSJ	T2SSM	1
T2SSK	T2SSL	1
T2SSK	T2SSM	1
T2SSL	T2SSM	1
TatD_DNase	UCR_Fe-S_N	1
TetR_C_24	TetR_N	1
Thr_synth_N	UbiA	1
TsaD	UPF0004	1
U-box	U-box	2
UBA	XPC-binding	1
UBA	ubiquitin	1
Utp12	WD40	1
WD40	ketoacyl-synt	1
XPC-binding	ubiquitin	1
adh_short	adh_short_C2	1
adh_short_C2	ketoacyl-synt	1
tRNA_U5-meth_tr	zf-RING_2	1
zf-C3HC4_3	zf-CCCH	1
zf-CCHC	zf-CCHC	1
