orthogroup	closest_group	closest_score	LECA_probability	is_probability
CupinJmjC.HG9.3:like:JMJD4:likeclu:1	eukoth	1	0.000287757268525146	TRUE
Daxx.HG1.0:DAXX	NA	NA	0.00128077805532778	TRUE
DOT1.HG1.0:like:DOT1L:likeclu:13	eukoth	1	0.0373151880723445	TRUE
DOT1.HG1.1:like:DOT1L:likeclu:13	eukoth	1	0.0480454821489535	TRUE
DOT1.HG1.10:like:DOT1L:likeclu:13	bac	0.502551020408163	0.999999965156262	TRUE
DOT1.HG1.11:like:DOT1L:likeclu:13	eukoth	1	0.157894464868853	TRUE
DOT1.HG1.12:like:DOT1L:likeclu:13	eukoth	1	0.699671586863219	TRUE
DOT1.HG1.13:DOT1L	eukoth	1	0.999975957768729	TRUE
DOT1.HG1.14:like:DOT1L:likeclu:13	arc	0.844155844155844	0.0223698949630324	TRUE
DOT1.HG1.15:like:DOT1L:likeclu:13	eukoth	1	0.000923201519448913	TRUE
DOT1.HG1.16:like:DOT1L:likeclu:13	eukoth	1	0.000758864546109406	TRUE
DOT1.HG1.17:like:DOT1L:likeclu:13	eukoth	1	0.000792940218753313	TRUE
DOT1.HG1.18:like:DOT1L:likeclu:13	bac	0.650602409638554	0.762339682274775	TRUE
DOT1.HG1.19:like:DOT1L:likeclu:13	bac	1	0.999862993712596	TRUE
DOT1.HG1.2:like:DOT1L:likeclu:13	eukoth	0.75	0.128680365410941	TRUE
DOT1.HG1.20:like:DOT1L:likeclu:13	bac	0.771428571428571	0.015431870030155	TRUE
DOT1.HG1.21:like:DOT1L:likeclu:13	bac	1	0.553789905713964	TRUE
DOT1.HG1.22:like:DOT1L:likeclu:13	eukoth	1	0.00710274285004875	TRUE
DOT1.HG1.23:like:DOT1L:likeclu:13	eukoth	1	0.00053864494835465	TRUE
DOT1.HG1.24:like:DOT1L:likeclu:13	eukoth	1	0.00053864494835465	TRUE
DOT1.HG1.3:like:DOT1L:likeclu:13	eukoth	1	0.000691865621454735	TRUE
DOT1.HG1.4:like:DOT1L:likeclu:13	bac	1	0.000868048315992187	TRUE
DOT1.HG1.5:like:DOT1L:likeclu:13	eukoth	1	0.672996235065949	TRUE
DOT1.HG1.6:like:DOT1L:likeclu:13	eukoth	1	0.00134063375409588	TRUE
DOT1.HG1.7:like:DOT1L:likeclu:13	eukoth	1	0.81867127007576	TRUE
DOT1.HG1.8:like:DOT1L:likeclu:13	eukoth	1	0.000330300881385415	TRUE
DOT1.HG1.9:like:DOT1L:likeclu:13	eukoth	0.885714285714286	0.00169677245686195	TRUE
Dpy-30.HG1.0:like:DYDC1/DYDC2:likeclu:1	NA	NA	0.296213178991772	TRUE
Dpy-30.HG1.1:DYDC1/DYDC2	NA	NA	0.999999999999979	TRUE
Dpy-30.HG1.10:like:DPY30:likeclu:21	NA	NA	0.00283307718706705	TRUE
Dpy-30.HG1.11:like:AK7:likeclu:19	NA	NA	0.000805087400518545	TRUE
Dpy-30.HG1.12:like:AK7:likeclu:19	NA	NA	0.000805087400518545	TRUE
Dpy-30.HG1.13:like:DPY30:likeclu:21	NA	NA	0.000528734789061236	TRUE
Dpy-30.HG1.14:like:DPY30:likeclu:21	NA	NA	0.0762109233878712	TRUE
Dpy-30.HG1.15:like:AK7:likeclu:19	NA	NA	0.0075822045254843	TRUE
Dpy-30.HG1.16:like:DPY30:likeclu:21	NA	NA	0.000326305719037245	TRUE
Dpy-30.HG1.17:like:DPY30:likeclu:21	NA	NA	0.367319031667549	TRUE
Dpy-30.HG1.18:like:DPY30:likeclu:21	NA	NA	0.804545573393722	TRUE
Dpy-30.HG1.19:AK7	NA	NA	0.999999999999998	TRUE
Dpy-30.HG1.2:like:AK7/DPY30:likeclu:19/21	NA	NA	0.000690075161191572	TRUE
Dpy-30.HG1.20:like:DPY30:likeclu:21	NA	NA	0.999999801870794	TRUE
Dpy-30.HG1.21:DPY30	NA	NA	0.0884861082267221	TRUE
Dpy-30.HG1.22:like:DYDC1/DYDC2:likeclu:1	NA	NA	0.0004355867354775	TRUE
Dpy-30.HG1.23:like:NME5:likeclu:7	NA	NA	0.00258848984873006	TRUE
Dpy-30.HG1.24:like:AK7:likeclu:19	NA	NA	0.000590544566195228	TRUE
Dpy-30.HG1.25:like:DPY30:likeclu:21	NA	NA	0.000326355767357622	TRUE
Dpy-30.HG1.3:like:NME5:likeclu:7	NA	NA	0.00180440726709874	TRUE
Dpy-30.HG1.4:like:NME5:likeclu:7	NA	NA	0.00111126093344049	TRUE
Dpy-30.HG1.5:like:AK7/DPY30:likeclu:19/21	NA	NA	0.000528313524715163	TRUE
Dpy-30.HG1.6:like:NME5:likeclu:7	NA	NA	0.502931263511833	TRUE
Dpy-30.HG1.7:NME5	NA	NA	0.999999999985244	TRUE
Dpy-30.HG1.8:like:AK7/DPY30:likeclu:19/21	NA	NA	0.0164513019637663	TRUE
Dpy-30.HG1.9:like:AK7/DPY30:likeclu:19/21	NA	NA	0.0123912884073878	TRUE
Dpy-30.HG2.0:NA	NA	NA	0.000436334361475499	TRUE
GNAT_acetyltr_2.HG1.0:like:NAT10:likeclu:1	bac	0.919540229885058	0.981802336056847	TRUE
GNAT_acetyltr_2.HG1.1:NAT10	eukoth	1	1	TRUE
GNAT_acetyltr_2.HG1.2:like:NAT10:likeclu:1	arc	1	0.000923201519448913	TRUE
GNAT_acetyltr_2.HG1.3:like:NAT10:likeclu:1	arc	1	0.000923201519448913	TRUE
GNAT_acetyltr_2.HG1.4:like:NAT10:likeclu:1	eukoth	1	0.00159732719425643	TRUE
Hat1_N.HG1.0:HAT1	NA	NA	0.999999999999922	TRUE
Hira.HG1.0:HIRA	NA	NA	0.999999999999229	TRUE
Hist_deacetyl.HG1.0:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	eukoth	0.701298701298701	0.230385156593159	TRUE
Hist_deacetyl.HG1.1:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	eukoth	0.84375	0.0126070015680119	TRUE
Hist_deacetyl.HG1.10:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	bac	1	0.0887158963220984	TRUE
Hist_deacetyl.HG1.11:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	bac	1	0.000187756273972273	TRUE
Hist_deacetyl.HG1.12:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	bac	0.969964664310954	1	TRUE
Hist_deacetyl.HG1.13:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	bac	1	0.999515883149719	TRUE
Hist_deacetyl.HG1.14:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	bac	0.615384615384615	0.0233065172429487	TRUE
Hist_deacetyl.HG1.15:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	eukoth	0.75	0.0115824108921884	TRUE
Hist_deacetyl.HG1.16:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	eukoth	0.866666666666667	1.53243261941105e-05	TRUE
Hist_deacetyl.HG1.17:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	eukoth	0.833333333333333	0.00452141886581958	TRUE
Hist_deacetyl.HG1.18:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	eukoth	1	0.00126553755485037	TRUE
Hist_deacetyl.HG1.19:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10	eukoth	0.996844430419691	1	FALSE
Hist_deacetyl.HG1.2:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	bac	0.526315789473684	0.579138417237298	TRUE
Hist_deacetyl.HG1.20:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	eukoth	1	0.000992574421266657	TRUE
Hist_deacetyl.HG1.3:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	bac	0.969604863221885	0.264740545626824	TRUE
Hist_deacetyl.HG1.4:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	bac	0.714285714285714	0.00344135947815671	TRUE
Hist_deacetyl.HG1.5:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	bac	1	0.458859862997563	TRUE
Hist_deacetyl.HG1.6:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	bac	1	0.616171129642479	TRUE
Hist_deacetyl.HG1.7:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	bac	1	0.000549364706461608	TRUE
Hist_deacetyl.HG1.8:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	bac	1	0.0390045396321452	TRUE
Hist_deacetyl.HG1.9:like:HDAC4/HDAC5/HDAC6/HDAC7/HDAC9/HDAC10:likeclu:19	bac	1	0.988932304705716	TRUE
Hist_deacetyl.HG2.0:AL133500.1/HDAC8	eukoth	1	1	TRUE
Hist_deacetyl.HG2.1:like:HDAC1/HDAC2/HDAC3:likeclu:8/14	eukoth	1	0.000691865621454735	TRUE
Hist_deacetyl.HG2.10:like:HDAC1/HDAC2:likeclu:14	eukoth	1	0.00110227267838447	TRUE
Hist_deacetyl.HG2.11:like:HDAC1/HDAC2/HDAC3:likeclu:8/14	eukoth	1	0.00325005842161519	TRUE
Hist_deacetyl.HG2.12:like:HDAC1/HDAC2/HDAC3:likeclu:8/14	eukoth	1	0.00858333886727958	TRUE
Hist_deacetyl.HG2.13:like:HDAC1/HDAC2:likeclu:14	eukoth	1	0.00230385947315992	TRUE
Hist_deacetyl.HG2.14:HDAC1/HDAC2	eukoth	1	1	TRUE
Hist_deacetyl.HG2.15:like:HDAC1/HDAC2/HDAC3:likeclu:8/14	eukoth	1	0.00976839052570611	TRUE
Hist_deacetyl.HG2.16:like:HDAC1/HDAC2/HDAC3:likeclu:8/14	eukoth	1	0.000287074017136346	TRUE
Hist_deacetyl.HG2.17:like:HDAC1/HDAC2/HDAC3:likeclu:8/14	eukoth	1	0.000293168046489711	TRUE
Hist_deacetyl.HG2.2:like:HDAC1/HDAC2/HDAC3:likeclu:8/14	eukoth	1	0.000252556997097808	TRUE
Hist_deacetyl.HG2.3:like:HDAC1/HDAC2/HDAC3:likeclu:8/14	eukoth	1	0.000156247590296532	TRUE
Hist_deacetyl.HG2.4:like:HDAC1/HDAC2/HDAC3:likeclu:8/14	eukoth	1	0.0028205020434241	TRUE
Hist_deacetyl.HG2.5:like:HDAC1/HDAC2/HDAC3:likeclu:8/14	eukoth	1	0.000264536986942066	TRUE
Hist_deacetyl.HG2.6:like:HDAC1/HDAC2/HDAC3:likeclu:8/14	eukoth	1	1.20824276643727e-05	TRUE
Hist_deacetyl.HG2.7:like:HDAC1/HDAC2/HDAC3:likeclu:8/14	eukoth	1	1.11023466555782e-05	TRUE
Hist_deacetyl.HG2.8:HDAC3	eukoth	1	0.999999999940275	TRUE
Hist_deacetyl.HG2.9:like:HDAC1/HDAC2/HDAC3:likeclu:8/14	eukoth	1	0.000277240184024308	TRUE
Hist_deacetyl.HG3.0:like:HDAC11:likeclu:1	bac	1	1	TRUE
Hist_deacetyl.HG3.1:HDAC11	bac	1	1	TRUE
Histone.HG1.0:like:AL031777.2/H2AC1/H2AC4/H2AC6/H2AC7/H2AC8/H2AC11/H2AC12/H2AC13/H2AC14/H2AC15/H2AC16/H2AC17/H2AC18/H2AC19/H2AC20/H2AC21/H2AJ/H2AW/H2AX/H2AZ1/H2AZ2/MACROH2A1/MACROH2A2/SOS1/SOS2:likeclu:1/3/7/17	eukoth	1	0.000359410478925626	TRUE
Histone.HG1.1:SOS1/SOS2	eukoth	1	0.994438722825656	TRUE
Histone.HG1.10:like:AL031777.2/H2AC1/H2AC4/H2AC6/H2AC7/H2AC8/H2AC11/H2AC12/H2AC13/H2AC14/H2AC15/H2AC16/H2AC17/H2AC18/H2AC19/H2AC20/H2AC21/H2AJ/H2AW/H2AX:likeclu:17	eukoth	1	0.987258059137633	TRUE
Histone.HG1.11:like:AL031777.2/H2AC1/H2AC4/H2AC6/H2AC7/H2AC8/H2AC11/H2AC12/H2AC13/H2AC14/H2AC15/H2AC16/H2AC17/H2AC18/H2AC19/H2AC20/H2AC21/H2AJ/H2AW/H2AX:likeclu:17	eukoth	1	0.996793450623119	TRUE
Histone.HG1.12:like:AL031777.2/H2AC1/H2AC4/H2AC6/H2AC7/H2AC8/H2AC11/H2AC12/H2AC13/H2AC14/H2AC15/H2AC16/H2AC17/H2AC18/H2AC19/H2AC20/H2AC21/H2AJ/H2AW/H2AX:likeclu:17	eukoth	1	1	TRUE
Histone.HG1.13:like:AL031777.2/H2AC1/H2AC4/H2AC6/H2AC7/H2AC8/H2AC11/H2AC12/H2AC13/H2AC14/H2AC15/H2AC16/H2AC17/H2AC18/H2AC19/H2AC20/H2AC21/H2AJ/H2AW/H2AX:likeclu:17	eukoth	1	0.216467662929709	TRUE
Histone.HG1.14:like:AL031777.2/H2AC1/H2AC4/H2AC6/H2AC7/H2AC8/H2AC11/H2AC12/H2AC13/H2AC14/H2AC15/H2AC16/H2AC17/H2AC18/H2AC19/H2AC20/H2AC21/H2AJ/H2AW/H2AX:likeclu:17	eukoth	1	0.000569452386479763	TRUE
Histone.HG1.15:like:AL031777.2/H2AC1/H2AC4/H2AC6/H2AC7/H2AC8/H2AC11/H2AC12/H2AC13/H2AC14/H2AC15/H2AC16/H2AC17/H2AC18/H2AC19/H2AC20/H2AC21/H2AJ/H2AW/H2AX:likeclu:17	eukoth	1	0.000524855954265102	TRUE
Histone.HG1.16:like:AL031777.2/H2AC1/H2AC4/H2AC6/H2AC7/H2AC8/H2AC11/H2AC12/H2AC13/H2AC14/H2AC15/H2AC16/H2AC17/H2AC18/H2AC19/H2AC20/H2AC21/H2AJ/H2AW/H2AX:likeclu:17	eukoth	1	0.000431028326932203	TRUE
Histone.HG1.17:AL031777.2/H2AC1/H2AC4/H2AC6/H2AC7/H2AC8/H2AC11/H2AC12/H2AC13/H2AC14/H2AC15/H2AC16/H2AC17/H2AC18/H2AC19/H2AC20/H2AC21/H2AJ/H2AW/H2AX	eukoth	1	0	FALSE
Histone.HG1.2:like:H2AZ1/H2AZ2:likeclu:7	eukoth	1	7.91765017598145e-05	TRUE
Histone.HG1.3:MACROH2A1/MACROH2A2	eukoth	1	0.00331762923983869	TRUE
Histone.HG1.4:like:SOS1/SOS2:likeclu:1	eukoth	1	0.00176064860628733	TRUE
Histone.HG1.5:like:SOS1/SOS2:likeclu:1	eukoth	1	0.0034096445699755	TRUE
Histone.HG1.6:like:H2AZ1/H2AZ2:likeclu:7	eukoth	1	0.000692591953902477	TRUE
Histone.HG1.7:H2AZ1/H2AZ2	eukoth	1	0.999999999999998	TRUE
Histone.HG1.8:like:AL031777.2/H2AC1/H2AC4/H2AC6/H2AC7/H2AC8/H2AC11/H2AC12/H2AC13/H2AC14/H2AC15/H2AC16/H2AC17/H2AC18/H2AC19/H2AC20/H2AC21/H2AJ/H2AW/H2AX:likeclu:17	eukoth	1	0.000559520335663088	TRUE
Histone.HG1.9:like:AL031777.2/H2AC1/H2AC4/H2AC6/H2AC7/H2AC8/H2AC11/H2AC12/H2AC13/H2AC14/H2AC15/H2AC16/H2AC17/H2AC18/H2AC19/H2AC20/H2AC21/H2AJ/H2AW/H2AX:likeclu:17	eukoth	1	0.00354653130876414	TRUE
Histone.HG10.0:NA	eukoth	1	0	FALSE
Histone.HG11.0:TAF12	NA	NA	0.999999785385027	TRUE
Histone.HG12.0:TAF11/TAF11L3/TAF11L4/TAF11L5/TAF11L6/TAF11L7/TAF11L8/TAF11L9/TAF11L10/TAF11L13	eukoth	1	0.077324766685802	TRUE
Histone.HG13.0:NA	NA	NA	0.560934233505687	TRUE
Histone.HG14.0:NA	NA	NA	0.769498397701099	TRUE
Histone.HG2.0:CENPA	eukoth	1	1	FALSE
Histone.HG2.1:like:CENPA/H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:0/5	eukoth	1	0.00492428995830596	TRUE
Histone.HG2.10:like:CENPA/H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:0/5	eukoth	1	0.208142488034815	TRUE
Histone.HG2.11:like:CENPA/H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:0/5	eukoth	1	0.00071065521239011	TRUE
Histone.HG2.12:like:CENPA/H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:0/5	eukoth	1	0.00129585140601529	TRUE
Histone.HG2.13:like:CENPA/H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:0/5	eukoth	1	0.000794608194509827	TRUE
Histone.HG2.14:like:CENPA/H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:0/5	eukoth	1	6.94512544485715e-06	TRUE
Histone.HG2.15:like:CENPA/H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:0/5	eukoth	1	0.000923201519448913	TRUE
Histone.HG2.16:like:CENPA/H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:0/5	eukoth	1	0.000923201519448913	TRUE
Histone.HG2.17:like:CENPA/H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:0/5	eukoth	1	0.944764890605258	TRUE
Histone.HG2.18:like:CENPA/H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:0/5	eukoth	1	0.0253140501195829	TRUE
Histone.HG2.19:like:CENPA/H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:0/5	eukoth	1	0.00048172171649008	TRUE
Histone.HG2.2:like:H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:5	eukoth	1	0.26186943148157	TRUE
Histone.HG2.20:like:CENPA/H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:0/5	eukoth	1	0.00048172171649008	TRUE
Histone.HG2.3:like:CENPA/H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:0/5	eukoth	1	0.00063894216494409	TRUE
Histone.HG2.4:like:H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:5	eukoth	1	0.00158687777016486	TRUE
Histone.HG2.5:H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2	eukoth	0.994179278230501	1	FALSE
Histone.HG2.6:like:CENPA/H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:0/5	eukoth	1	0.000403422012510757	TRUE
Histone.HG2.7:like:CENPA/H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:0/5	eukoth	1	0.000138198940171641	TRUE
Histone.HG2.8:like:CENPA/H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:0/5	eukoth	1	0.0399315165081038	TRUE
Histone.HG2.9:like:CENPA/H3-2/H3-3A/H3-3B/H3-4/H3-5/H3C1/H3C2/H3C3/H3C4/H3C6/H3C7/H3C8/H3C10/H3C11/H3C12/H3C13/H3C14/H3C15/H3Y1/H3Y2:likeclu:0/5	eukoth	1	0.0108655118605598	TRUE
Histone.HG3.0:like:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BE1/H2BS1/H2BU1/H2BW1/H2BW2:likeclu:5	eukoth	1	0.089363247301979	TRUE
Histone.HG3.1:like:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BE1/H2BS1/H2BU1/H2BW1/H2BW2:likeclu:5	eukoth	1	0.00311600495468711	TRUE
Histone.HG3.10:like:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BE1/H2BS1/H2BU1/H2BW1/H2BW2:likeclu:5	eukoth	1	0.0002195425150191	TRUE
Histone.HG3.2:like:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BE1/H2BS1/H2BU1/H2BW1/H2BW2:likeclu:5	eukoth	1	0.00052834903773058	TRUE
Histone.HG3.3:like:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BE1/H2BS1/H2BU1/H2BW1/H2BW2:likeclu:5	eukoth	1	0.000401488794722904	TRUE
Histone.HG3.4:like:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BE1/H2BS1/H2BU1/H2BW1/H2BW2:likeclu:5	eukoth	1	0.000526404348927922	TRUE
Histone.HG3.5:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BE1/H2BS1/H2BU1/H2BW1/H2BW2	eukoth	1	1	FALSE
Histone.HG3.6:like:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BE1/H2BS1/H2BU1/H2BW1/H2BW2:likeclu:5	eukoth	1	0.000489285502207726	TRUE
Histone.HG3.7:like:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BE1/H2BS1/H2BU1/H2BW1/H2BW2:likeclu:5	eukoth	1	0	FALSE
Histone.HG3.8:like:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BE1/H2BS1/H2BU1/H2BW1/H2BW2:likeclu:5	eukoth	1	0.000819198790487086	TRUE
Histone.HG3.9:like:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BE1/H2BS1/H2BU1/H2BW1/H2BW2:likeclu:5	eukoth	1	0.000819294479703525	TRUE
Histone.HG4.0:NFYC	eukoth	1	1	TRUE
Histone.HG4.1:like:CHRAC1/POLE4:likeclu:2/3	eukoth	1	0.000833353703252548	TRUE
Histone.HG4.2:CHRAC1	eukoth	1	0.0123009270649643	TRUE
Histone.HG4.3:POLE4	eukoth	1	0.0040776032378208	TRUE
Histone.HG4.4:like:CHRAC1/POLE4:likeclu:2/3	eukoth	1	0.169816711922246	TRUE
Histone.HG4.5:like:CHRAC1/POLE4:likeclu:2/3	eukoth	1	0.966120998072144	TRUE
Histone.HG4.6:like:CHRAC1/POLE4:likeclu:2/3	eukoth	1	0.0394398747661451	TRUE
Histone.HG4.7:like:CHRAC1/POLE4:likeclu:2/3	eukoth	1	0.904560111897588	TRUE
Histone.HG4.8:like:CHRAC1/POLE4:likeclu:2/3	eukoth	1	0.999768992546088	TRUE
Histone.HG4.9:like:CHRAC1/POLE4:likeclu:2/3	eukoth	1	0.00203778328926618	TRUE
Histone.HG5.0:POLE3	eukoth	1	0.999999999999922	TRUE
Histone.HG5.1:NFYB	eukoth	1	1	FALSE
Histone.HG6.0:like:H4-16/H4C1/H4C2/H4C3/H4C4/H4C5/H4C6/H4C8/H4C9/H4C11/H4C12/H4C13/H4C14/H4C15:likeclu:2	eukoth	1	0.999996719315578	TRUE
Histone.HG6.1:like:H4-16/H4C1/H4C2/H4C3/H4C4/H4C5/H4C6/H4C8/H4C9/H4C11/H4C12/H4C13/H4C14/H4C15:likeclu:2	eukoth	1	0.000577717643100439	TRUE
Histone.HG6.2:H4-16/H4C1/H4C2/H4C3/H4C4/H4C5/H4C6/H4C8/H4C9/H4C11/H4C12/H4C13/H4C14/H4C15	eukoth	1	1	FALSE
Histone.HG7.0:DRAP1	eukoth	1	0.999999999997457	TRUE
Histone.HG8.0:DR1	eukoth	1	0.999999999999897	TRUE
